Population,Block_Group_Name,State_FIPS,County_FIPS,Tract_Code,Block_Group_Number,Block_Group_ID
1794,"Block Group 2, Census Tract 303.27, Cobb County, Georgia",13,067,030327,2,130670303272
1602,"Block Group 3, Census Tract 303.27, Cobb County, Georgia",13,067,030327,3,130670303273
1951,"Block Group 1, Census Tract 303.29, Cobb County, Georgia",13,067,030329,1,130670303291
961,"Block Group 2, Census Tract 303.29, Cobb County, Georgia",13,067,030329,2,130670303292
1633,"Block Group 3, Census Tract 303.29, Cobb County, Georgia",13,067,030329,3,130670303293
2078,"Block Group 1, Census Tract 303.31, Cobb County, Georgia",13,067,030331,1,130670303311
1159,"Block Group 2, Census Tract 303.31, Cobb County, Georgia",13,067,030331,2,130670303312
1087,"Block Group 3, Census Tract 303.31, Cobb County, Georgia",13,067,030331,3,130670303313
1141,"Block Group 4, Census Tract 303.31, Cobb County, Georgia",13,067,030331,4,130670303314
1300,"Block Group 1, Census Tract 303.32, Cobb County, Georgia",13,067,030332,1,130670303321
1738,"Block Group 2, Census Tract 303.32, Cobb County, Georgia",13,067,030332,2,130670303322
1143,"Block Group 1, Census Tract 303.34, Cobb County, Georgia",13,067,030334,1,130670303341
2025,"Block Group 2, Census Tract 303.34, Cobb County, Georgia",13,067,030334,2,130670303342
1239,"Block Group 1, Census Tract 303.35, Cobb County, Georgia",13,067,030335,1,130670303351
1347,"Block Group 2, Census Tract 303.35, Cobb County, Georgia",13,067,030335,2,130670303352
942,"Block Group 3, Census Tract 303.35, Cobb County, Georgia",13,067,030335,3,130670303353
1452,"Block Group 4, Census Tract 303.35, Cobb County, Georgia",13,067,030335,4,130670303354
2042,"Block Group 1, Census Tract 303.37, Cobb County, Georgia",13,067,030337,1,130670303371
2263,"Block Group 2, Census Tract 303.37, Cobb County, Georgia",13,067,030337,2,130670303372
809,"Block Group 3, Census Tract 303.37, Cobb County, Georgia",13,067,030337,3,130670303373
2235,"Block Group 1, Census Tract 303.40, Cobb County, Georgia",13,067,030340,1,130670303401
2248,"Block Group 2, Census Tract 303.40, Cobb County, Georgia",13,067,030340,2,130670303402
1782,"Block Group 1, Census Tract 303.41, Cobb County, Georgia",13,067,030341,1,130670303411
1226,"Block Group 2, Census Tract 303.41, Cobb County, Georgia",13,067,030341,2,130670303412
1337,"Block Group 3, Census Tract 303.41, Cobb County, Georgia",13,067,030341,3,130670303413
2168,"Block Group 1, Census Tract 303.42, Cobb County, Georgia",13,067,030342,1,130670303421
1491,"Block Group 2, Census Tract 303.42, Cobb County, Georgia",13,067,030342,2,130670303422
1106,"Block Group 3, Census Tract 303.42, Cobb County, Georgia",13,067,030342,3,130670303423
2450,"Block Group 1, Census Tract 303.43, Cobb County, Georgia",13,067,030343,1,130670303431
1755,"Block Group 2, Census Tract 303.43, Cobb County, Georgia",13,067,030343,2,130670303432
941,"Block Group 3, Census Tract 303.43, Cobb County, Georgia",13,067,030343,3,130670303433
1269,"Block Group 1, Census Tract 303.44, Cobb County, Georgia",13,067,030344,1,130670303441
622,"Block Group 2, Census Tract 303.44, Cobb County, Georgia",13,067,030344,2,130670303442
1872,"Block Group 3, Census Tract 303.44, Cobb County, Georgia",13,067,030344,3,130670303443
729,"Block Group 1, Census Tract 303.45, Cobb County, Georgia",13,067,030345,1,130670303451
3109,"Block Group 2, Census Tract 303.45, Cobb County, Georgia",13,067,030345,2,130670303452
1827,"Block Group 3, Census Tract 303.45, Cobb County, Georgia",13,067,030345,3,130670303453
883,"Block Group 4, Census Tract 303.45, Cobb County, Georgia",13,067,030345,4,130670303454
2938,"Block Group 1, Census Tract 303.46, Cobb County, Georgia",13,067,030346,1,130670303461
1180,"Block Group 2, Census Tract 303.46, Cobb County, Georgia",13,067,030346,2,130670303462
1220,"Block Group 3, Census Tract 303.46, Cobb County, Georgia",13,067,030346,3,130670303463
1813,"Block Group 1, Census Tract 303.47, Cobb County, Georgia",13,067,030347,1,130670303471
738,"Block Group 2, Census Tract 303.47, Cobb County, Georgia",13,067,030347,2,130670303472
1219,"Block Group 3, Census Tract 303.47, Cobb County, Georgia",13,067,030347,3,130670303473
928,"Block Group 4, Census Tract 303.47, Cobb County, Georgia",13,067,030347,4,130670303474
1607,"Block Group 1, Census Tract 303.48, Cobb County, Georgia",13,067,030348,1,130670303481
1580,"Block Group 2, Census Tract 303.48, Cobb County, Georgia",13,067,030348,2,130670303482
1123,"Block Group 3, Census Tract 303.48, Cobb County, Georgia",13,067,030348,3,130670303483
1077,"Block Group 4, Census Tract 303.48, Cobb County, Georgia",13,067,030348,4,130670303484
905,"Block Group 1, Census Tract 303.49, Cobb County, Georgia",13,067,030349,1,130670303491
1113,"Block Group 2, Census Tract 303.49, Cobb County, Georgia",13,067,030349,2,130670303492
1068,"Block Group 3, Census Tract 303.49, Cobb County, Georgia",13,067,030349,3,130670303493
868,"Block Group 1, Census Tract 303.50, Cobb County, Georgia",13,067,030350,1,130670303501
1497,"Block Group 2, Census Tract 303.50, Cobb County, Georgia",13,067,030350,2,130670303502
1237,"Block Group 1, Census Tract 303.51, Cobb County, Georgia",13,067,030351,1,130670303511
2002,"Block Group 2, Census Tract 303.51, Cobb County, Georgia",13,067,030351,2,130670303512
2099,"Block Group 1, Census Tract 303.52, Cobb County, Georgia",13,067,030352,1,130670303521
2309,"Block Group 2, Census Tract 303.52, Cobb County, Georgia",13,067,030352,2,130670303522
1477,"Block Group 3, Census Tract 303.52, Cobb County, Georgia",13,067,030352,3,130670303523
1077,"Block Group 1, Census Tract 303.53, Cobb County, Georgia",13,067,030353,1,130670303531
820,"Block Group 2, Census Tract 303.53, Cobb County, Georgia",13,067,030353,2,130670303532
1238,"Block Group 3, Census Tract 303.53, Cobb County, Georgia",13,067,030353,3,130670303533
2157,"Block Group 1, Census Tract 303.54, Cobb County, Georgia",13,067,030354,1,130670303541
1803,"Block Group 2, Census Tract 303.54, Cobb County, Georgia",13,067,030354,2,130670303542
490,"Block Group 3, Census Tract 303.54, Cobb County, Georgia",13,067,030354,3,130670303543
2263,"Block Group 1, Census Tract 303.55, Cobb County, Georgia",13,067,030355,1,130670303551
2964,"Block Group 1, Census Tract 303.56, Cobb County, Georgia",13,067,030356,1,130670303561
1345,"Block Group 2, Census Tract 303.56, Cobb County, Georgia",13,067,030356,2,130670303562
554,"Block Group 3, Census Tract 303.56, Cobb County, Georgia",13,067,030356,3,130670303563
1153,"Block Group 1, Census Tract 303.57, Cobb County, Georgia",13,067,030357,1,130670303571
1071,"Block Group 2, Census Tract 303.57, Cobb County, Georgia",13,067,030357,2,130670303572
2002,"Block Group 1, Census Tract 303.58, Cobb County, Georgia",13,067,030358,1,130670303581
1815,"Block Group 2, Census Tract 303.58, Cobb County, Georgia",13,067,030358,2,130670303582
1352,"Block Group 1, Census Tract 303.59, Cobb County, Georgia",13,067,030359,1,130670303591
1120,"Block Group 2, Census Tract 303.59, Cobb County, Georgia",13,067,030359,2,130670303592
1641,"Block Group 3, Census Tract 303.59, Cobb County, Georgia",13,067,030359,3,130670303593
1072,"Block Group 1, Census Tract 303.60, Cobb County, Georgia",13,067,030360,1,130670303601
982,"Block Group 2, Census Tract 303.60, Cobb County, Georgia",13,067,030360,2,130670303602
1598,"Block Group 1, Census Tract 303.61, Cobb County, Georgia",13,067,030361,1,130670303611
1371,"Block Group 2, Census Tract 303.61, Cobb County, Georgia",13,067,030361,2,130670303612
1292,"Block Group 3, Census Tract 303.61, Cobb County, Georgia",13,067,030361,3,130670303613
645,"Block Group 1, Census Tract 303.62, Cobb County, Georgia",13,067,030362,1,130670303621
2320,"Block Group 2, Census Tract 303.62, Cobb County, Georgia",13,067,030362,2,130670303622
1337,"Block Group 1, Census Tract 303.63, Cobb County, Georgia",13,067,030363,1,130670303631
1935,"Block Group 2, Census Tract 303.63, Cobb County, Georgia",13,067,030363,2,130670303632
1592,"Block Group 1, Census Tract 303.64, Cobb County, Georgia",13,067,030364,1,130670303641
1097,"Block Group 2, Census Tract 303.64, Cobb County, Georgia",13,067,030364,2,130670303642
1256,"Block Group 1, Census Tract 303.65, Cobb County, Georgia",13,067,030365,1,130670303651
1711,"Block Group 2, Census Tract 303.65, Cobb County, Georgia",13,067,030365,2,130670303652
1575,"Block Group 1, Census Tract 303.66, Cobb County, Georgia",13,067,030366,1,130670303661
1625,"Block Group 2, Census Tract 303.66, Cobb County, Georgia",13,067,030366,2,130670303662
832,"Block Group 1, Census Tract 303.67, Cobb County, Georgia",13,067,030367,1,130670303671
1690,"Block Group 2, Census Tract 303.67, Cobb County, Georgia",13,067,030367,2,130670303672
533,"Block Group 1, Census Tract 303.68, Cobb County, Georgia",13,067,030368,1,130670303681
2098,"Block Group 2, Census Tract 303.68, Cobb County, Georgia",13,067,030368,2,130670303682
2001,"Block Group 1, Census Tract 303.69, Cobb County, Georgia",13,067,030369,1,130670303691
1464,"Block Group 2, Census Tract 303.69, Cobb County, Georgia",13,067,030369,2,130670303692
1508,"Block Group 1, Census Tract 303.70, Cobb County, Georgia",13,067,030370,1,130670303701
1577,"Block Group 2, Census Tract 303.70, Cobb County, Georgia",13,067,030370,2,130670303702
908,"Block Group 3, Census Tract 303.70, Cobb County, Georgia",13,067,030370,3,130670303703
1652,"Block Group 1, Census Tract 304.05, Cobb County, Georgia",13,067,030405,1,130670304051
781,"Block Group 2, Census Tract 304.05, Cobb County, Georgia",13,067,030405,2,130670304052
1275,"Block Group 3, Census Tract 304.05, Cobb County, Georgia",13,067,030405,3,130670304053
1227,"Block Group 4, Census Tract 304.05, Cobb County, Georgia",13,067,030405,4,130670304054
2025,"Block Group 5, Census Tract 304.05, Cobb County, Georgia",13,067,030405,5,130670304055
2402,"Block Group 1, Census Tract 304.07, Cobb County, Georgia",13,067,030407,1,130670304071
1242,"Block Group 2, Census Tract 304.07, Cobb County, Georgia",13,067,030407,2,130670304072
1526,"Block Group 3, Census Tract 304.07, Cobb County, Georgia",13,067,030407,3,130670304073
1529,"Block Group 1, Census Tract 304.08, Cobb County, Georgia",13,067,030408,1,130670304081
1124,"Block Group 2, Census Tract 304.08, Cobb County, Georgia",13,067,030408,2,130670304082
1877,"Block Group 1, Census Tract 304.09, Cobb County, Georgia",13,067,030409,1,130670304091
1455,"Block Group 2, Census Tract 304.09, Cobb County, Georgia",13,067,030409,2,130670304092
1506,"Block Group 1, Census Tract 304.10, Cobb County, Georgia",13,067,030410,1,130670304101
1218,"Block Group 2, Census Tract 304.10, Cobb County, Georgia",13,067,030410,2,130670304102
688,"Block Group 3, Census Tract 304.10, Cobb County, Georgia",13,067,030410,3,130670304103
1084,"Block Group 4, Census Tract 304.10, Cobb County, Georgia",13,067,030410,4,130670304104
462,"Block Group 1, Census Tract 304.11, Cobb County, Georgia",13,067,030411,1,130670304111
1576,"Block Group 2, Census Tract 304.11, Cobb County, Georgia",13,067,030411,2,130670304112
129,"Block Group 3, Census Tract 304.11, Cobb County, Georgia",13,067,030411,3,130670304113
1213,"Block Group 1, Census Tract 304.12, Cobb County, Georgia",13,067,030412,1,130670304121
1841,"Block Group 2, Census Tract 304.12, Cobb County, Georgia",13,067,030412,2,130670304122
1890,"Block Group 3, Census Tract 304.12, Cobb County, Georgia",13,067,030412,3,130670304123
1543,"Block Group 1, Census Tract 304.13, Cobb County, Georgia",13,067,030413,1,130670304131
1542,"Block Group 2, Census Tract 304.13, Cobb County, Georgia",13,067,030413,2,130670304132
1793,"Block Group 3, Census Tract 304.13, Cobb County, Georgia",13,067,030413,3,130670304133
1788,"Block Group 1, Census Tract 304.14, Cobb County, Georgia",13,067,030414,1,130670304141
1054,"Block Group 2, Census Tract 304.14, Cobb County, Georgia",13,067,030414,2,130670304142
1282,"Block Group 1, Census Tract 305.05, Cobb County, Georgia",13,067,030505,1,130670305051
983,"Block Group 2, Census Tract 305.05, Cobb County, Georgia",13,067,030505,2,130670305052
2572,"Block Group 3, Census Tract 305.05, Cobb County, Georgia",13,067,030505,3,130670305053
1215,"Block Group 4, Census Tract 305.05, Cobb County, Georgia",13,067,030505,4,130670305054
1393,"Block Group 1, Census Tract 305.06, Cobb County, Georgia",13,067,030506,1,130670305061
2305,"Block Group 2, Census Tract 305.06, Cobb County, Georgia",13,067,030506,2,130670305062
907,"Block Group 3, Census Tract 305.06, Cobb County, Georgia",13,067,030506,3,130670305063
3178,"Block Group 1, Census Tract 305.07, Cobb County, Georgia",13,067,030507,1,130670305071
957,"Block Group 2, Census Tract 305.07, Cobb County, Georgia",13,067,030507,2,130670305072
2000,"Block Group 3, Census Tract 305.07, Cobb County, Georgia",13,067,030507,3,130670305073
2557,"Block Group 1, Census Tract 305.08, Cobb County, Georgia",13,067,030508,1,130670305081
1088,"Block Group 2, Census Tract 305.08, Cobb County, Georgia",13,067,030508,2,130670305082
1881,"Block Group 1, Census Tract 305.09, Cobb County, Georgia",13,067,030509,1,130670305091
1996,"Block Group 2, Census Tract 305.09, Cobb County, Georgia",13,067,030509,2,130670305092
1755,"Block Group 1, Census Tract 305.10, Cobb County, Georgia",13,067,030510,1,130670305101
473,"Block Group 1, Census Tract 305.11, Cobb County, Georgia",13,067,030511,1,130670305111
1296,"Block Group 2, Census Tract 305.11, Cobb County, Georgia",13,067,030511,2,130670305112
2129,"Block Group 3, Census Tract 305.11, Cobb County, Georgia",13,067,030511,3,130670305113
1517,"Block Group 1, Census Tract 306.02, Cobb County, Georgia",13,067,030602,1,130670306021
2434,"Block Group 2, Census Tract 306.02, Cobb County, Georgia",13,067,030602,2,130670306022
1120,"Block Group 3, Census Tract 306.02, Cobb County, Georgia",13,067,030602,3,130670306023
1019,"Block Group 4, Census Tract 306.02, Cobb County, Georgia",13,067,030602,4,130670306024
1257,"Block Group 5, Census Tract 306.02, Cobb County, Georgia",13,067,030602,5,130670306025
3269,"Block Group 1, Census Tract 306.03, Cobb County, Georgia",13,067,030603,1,130670306031
704,"Block Group 2, Census Tract 306.03, Cobb County, Georgia",13,067,030603,2,130670306032
1541,"Block Group 3, Census Tract 306.03, Cobb County, Georgia",13,067,030603,3,130670306033
853,"Block Group 1, Census Tract 306.04, Cobb County, Georgia",13,067,030604,1,130670306041
722,"Block Group 2, Census Tract 306.04, Cobb County, Georgia",13,067,030604,2,130670306042
1048,"Block Group 3, Census Tract 306.04, Cobb County, Georgia",13,067,030604,3,130670306043
1523,"Block Group 1, Census Tract 307, Cobb County, Georgia",13,067,030700,1,130670307001
758,"Block Group 2, Census Tract 307, Cobb County, Georgia",13,067,030700,2,130670307002
1105,"Block Group 3, Census Tract 307, Cobb County, Georgia",13,067,030700,3,130670307003
1233,"Block Group 4, Census Tract 307, Cobb County, Georgia",13,067,030700,4,130670307004
945,"Block Group 1, Census Tract 308, Cobb County, Georgia",13,067,030800,1,130670308001
4382,"Block Group 2, Census Tract 308, Cobb County, Georgia",13,067,030800,2,130670308002
1373,"Block Group 3, Census Tract 308, Cobb County, Georgia",13,067,030800,3,130670308003
1759,"Block Group 1, Census Tract 309.06, Cobb County, Georgia",13,067,030906,1,130670309061
1567,"Block Group 2, Census Tract 309.06, Cobb County, Georgia",13,067,030906,2,130670309062
901,"Block Group 3, Census Tract 309.06, Cobb County, Georgia",13,067,030906,3,130670309063
778,"Block Group 1, Census Tract 309.07, Cobb County, Georgia",13,067,030907,1,130670309071
1275,"Block Group 2, Census Tract 309.07, Cobb County, Georgia",13,067,030907,2,130670309072
1608,"Block Group 3, Census Tract 309.07, Cobb County, Georgia",13,067,030907,3,130670309073
754,"Block Group 1, Census Tract 309.08, Cobb County, Georgia",13,067,030908,1,130670309081
1682,"Block Group 2, Census Tract 309.08, Cobb County, Georgia",13,067,030908,2,130670309082
2042,"Block Group 3, Census Tract 309.08, Cobb County, Georgia",13,067,030908,3,130670309083
776,"Block Group 1, Census Tract 309.09, Cobb County, Georgia",13,067,030909,1,130670309091
1571,"Block Group 2, Census Tract 309.09, Cobb County, Georgia",13,067,030909,2,130670309092
2121,"Block Group 3, Census Tract 309.09, Cobb County, Georgia",13,067,030909,3,130670309093
1494,"Block Group 1, Census Tract 309.10, Cobb County, Georgia",13,067,030910,1,130670309101
2321,"Block Group 2, Census Tract 309.10, Cobb County, Georgia",13,067,030910,2,130670309102
